employee_id,project_name,client_name,start_date,end_date,billable
203199,Ledger Reconciliation,TCS,2024-07-08,,True
203201,Retail Analytics,Adobe,2024-12-17,,True
203205,Global Account Pitching,TechGiant,2024-01-26,,True
203207,Penetration Testing,Accenture,2024-12-23,,True
203209,Sentinel Security,Deloitte,2024-01-01,2026-02-18,True
203212,CRM Integration,Salesforce,2024-03-08,2024-11-05,True
203213,Kubernetes Migration,Infosys,2024-04-30,,True
203215,Phoenix Rewrite,Google,2024-02-19,2024-11-07,True
203217,CRM Integration,Salesforce,2024-04-10,2024-12-14,True
203234,Kubernetes Migration,Infosys,2024-10-16,,True
203237,Penetration Testing,Accenture,2024-01-01,2024-09-19,True
203256,Global Account Pitching,TechGiant,2024-01-01,,True
203260,Tax Calculator Portal,Internal,2024-07-05,,False
203263,DataHub Predictive,JP Morgan,2024-05-21,,True
203273,Retail Analytics,Adobe,2024-10-24,,True
203275,DataHub Predictive,JP Morgan,2024-03-02,2024-09-07,True
203277,Digital Brand Relaunch,RetailCorp,2024-03-17,2024-09-22,True
203301,CRM Integration,Salesforce,2024-01-04,2024-07-31,True
203314,Digital Brand Relaunch,RetailCorp,2024-08-10,,True
203326,Desktop Automation Support,Internal,2024-01-01,2024-10-27,False
203327,Orion API,Amazon,2024-07-06,,True
203335,Retail Analytics,Adobe,2024-01-01,2024-10-03,True
203342,DevOps Automation,Internal,2024-02-05,2024-11-18,False
203349,Orion API,Amazon,2024-03-23,,True
203371,Tax Calculator Portal,Internal,2024-01-01,,False
203374,CRM Integration,Salesforce,2024-01-17,2024-12-23,True
203375,Ledger Reconciliation,TCS,2024-03-07,,True
203381,Kubernetes Migration,Infosys,2024-01-01,,True
203392,Tax Calculator Portal,Internal,2024-01-30,2024-08-01,False
203400,AI Recommendation Engine,Internal,2024-07-17,,False
203414,SLA Helpdesk Migration,TelcoGroup,2024-05-16,,True
203425,Kubernetes Migration,Infosys,2024-06-12,,True
203428,CRM Integration,Salesforce,2024-01-01,2024-10-29,True
203430,Vulnerability Patcher,Internal,2024-06-22,,False
203433,SLA Helpdesk Migration,TelcoGroup,2024-01-01,2024-09-15,True
203446,AI Recommendation Engine,Internal,2024-10-17,,False
203450,Ledger Reconciliation,TCS,2024-01-20,2024-10-28,True
203451,Sentinel Security,Deloitte,2024-01-01,2024-11-01,True
203459,Sentinel Security,Deloitte,2024-03-04,2024-10-23,True
203467,Global Account Pitching,TechGiant,2024-11-02,,True
203475,Global Account Pitching,TechGiant,2024-04-12,,True
203493,PeopleLens Portal,Internal,2024-06-13,,False
203496,Tax Calculator Portal,Internal,2024-01-01,,False
203506,DataHub Predictive,JP Morgan,2024-12-03,,True
203517,Penetration Testing,Accenture,2024-04-18,2024-11-08,True
203522,PeopleLens Portal,Internal,2024-08-02,,False
203526,Retail Analytics,Adobe,2024-01-01,2024-07-21,True
203531,Apollo Core,Microsoft,2024-01-01,,True
203533,Vulnerability Patcher,Internal,2024-01-01,2024-11-23,False
203538,Phoenix Rewrite,Google,2024-06-27,,True
203553,Vulnerability Patcher,Internal,2024-03-02,,False
203554,Phoenix Rewrite,Google,2024-11-28,,True
203555,DevOps Automation,Internal,2024-11-11,,False
203559,Digital Brand Relaunch,RetailCorp,2024-01-01,2024-09-25,True
203562,DevOps Automation,Internal,2024-01-01,,False
203567,AI Recommendation Engine,Internal,2024-05-26,,False
203570,Global Account Pitching,TechGiant,2024-03-14,2025-06-02,True
203574,DevOps Automation,Internal,2024-11-23,,False
203577,Ledger Reconciliation,TCS,2024-01-01,,True
203585,Orion API,Amazon,2024-10-28,,True
203593,Digital Brand Relaunch,RetailCorp,2024-04-21,,True
203599,AI Recommendation Engine,Internal,2024-01-01,,False
203601,Sentinel Security,Deloitte,2024-11-15,,True
203602,SLA Helpdesk Migration,TelcoGroup,2024-08-09,,True
203605,PeopleLens Portal,Internal,2024-01-06,2024-08-19,False
203617,CRM Integration,Salesforce,2024-01-20,2024-11-04,True
203629,Desktop Automation Support,Internal,2024-05-23,,False
203636,Digital Brand Relaunch,RetailCorp,2024-11-21,2024-12-29,True
203647,Penetration Testing,Accenture,2024-07-14,,True
203649,Recruitment Automation,Internal,2024-01-01,,False
203654,CloudMigrate v2,Oracle,2024-04-17,,True
203681,Retail Analytics,Adobe,2024-04-09,,True
203684,Phoenix Rewrite,Google,2024-08-09,,True
203685,Vulnerability Patcher,Internal,2024-03-10,2024-09-07,False
203688,SLA Helpdesk Migration,TelcoGroup,2024-11-21,,True
203694,DataHub Predictive,JP Morgan,2024-01-01,,True
203698,Vulnerability Patcher,Internal,2024-04-16,,False
203704,Kubernetes Migration,Infosys,2024-08-04,,True
203711,PeopleLens Portal,Internal,2024-01-01,2024-09-08,False
203714,Digital Brand Relaunch,RetailCorp,2024-01-01,2026-02-04,True
203717,DataHub Predictive,JP Morgan,2024-08-24,,True
203719,DataHub Predictive,JP Morgan,2024-04-28,,True
203724,Tax Calculator Portal,Internal,2024-09-05,,False
203736,Desktop Automation Support,Internal,2024-01-04,2024-07-13,False
203740,SLA Helpdesk Migration,TelcoGroup,2024-12-30,,True
203761,Apollo Core,Microsoft,2024-01-01,2024-09-09,True
203779,Orion API,Amazon,2024-03-27,,True
203782,DataHub Predictive,JP Morgan,2024-09-17,,True
203794,Recruitment Automation,Internal,2024-05-05,,False
203804,CRM Integration,Salesforce,2024-10-26,,True
203809,SEO & Content Campaign,Internal,2024-08-15,,False
203819,Orion API,Amazon,2024-01-01,,True
203820,Recruitment Automation,Internal,2024-06-14,,False
203825,SEO & Content Campaign,Internal,2024-12-10,,False
203831,Recruitment Automation,Internal,2024-01-01,,False
203833,CRM Integration,Salesforce,2024-01-01,2024-12-16,True
203835,SEO & Content Campaign,Internal,2024-12-22,,False
203840,Apollo Core,Microsoft,2024-01-01,2024-08-31,True
203846,Sentinel Security,Deloitte,2024-12-27,,True
203851,Apollo Core,Microsoft,2024-01-01,,True
203862,Vulnerability Patcher,Internal,2024-12-11,,False
203873,Vulnerability Patcher,Internal,2024-03-08,,False
203875,SLA Helpdesk Migration,TelcoGroup,2024-11-18,,True
203877,AI Recommendation Engine,Internal,2024-07-17,2026-02-08,False
203879,DataHub Predictive,JP Morgan,2024-06-23,2026-05-22,True
203884,CloudMigrate v2,Oracle,2024-01-01,,True
203888,Kubernetes Migration,Infosys,2024-06-15,,True
203894,Sentinel Security,Deloitte,2024-08-04,,True
203912,Apollo Core,Microsoft,2024-12-14,,True
203922,DataHub Predictive,JP Morgan,2024-09-09,,True
203924,Recruitment Automation,Internal,2024-08-02,,False
203934,Global Account Pitching,TechGiant,2024-05-16,,True
203935,Phoenix Rewrite,Google,2024-04-13,,True
203959,Desktop Automation Support,Internal,2024-05-19,2024-11-15,False
203968,Phoenix Rewrite,Google,2024-04-06,,True
203969,CRM Integration,Salesforce,2024-01-01,,True
203970,Phoenix Rewrite,Google,2024-08-09,,True
203972,Retail Analytics,Adobe,2024-07-22,,True
203977,Kubernetes Migration,Infosys,2024-04-22,,True
204002,AI Recommendation Engine,Internal,2024-09-27,,False
204024,Penetration Testing,Accenture,2024-06-12,2026-01-13,True
204038,Desktop Automation Support,Internal,2024-01-01,,False
204041,Sentinel Security,Deloitte,2024-12-19,,True
204053,DevOps Automation,Internal,2024-09-04,,False
204054,Recruitment Automation,Internal,2024-07-07,,False
204057,CRM Integration,Salesforce,2024-09-26,,True
204061,Global Account Pitching,TechGiant,2024-10-05,,True
204066,SEO & Content Campaign,Internal,2024-03-20,2024-08-22,False
204070,DevOps Automation,Internal,2024-09-08,,False
204071,SEO & Content Campaign,Internal,2024-04-29,2025-06-12,False
204105,Ledger Reconciliation,TCS,2024-01-02,2024-08-16,True
204107,CloudMigrate v2,Oracle,2024-01-01,2024-08-29,True
204109,Orion API,Amazon,2024-02-16,,True
204119,Global Account Pitching,TechGiant,2024-11-13,2024-12-09,True
204123,Ledger Reconciliation,TCS,2024-02-01,2024-10-26,True
204124,Phoenix Rewrite,Google,2024-04-12,,True
204134,Apollo Core,Microsoft,2024-01-10,,True
204135,Recruitment Automation,Internal,2024-02-15,,False
204136,Tax Calculator Portal,Internal,2024-02-16,,False
204140,Ledger Reconciliation,TCS,2024-09-02,,True
204143,Digital Brand Relaunch,RetailCorp,2024-04-14,,True
204158,SLA Helpdesk Migration,TelcoGroup,2024-09-20,,True
204166,PeopleLens Portal,Internal,2024-01-02,2024-12-18,False
204168,Ledger Reconciliation,TCS,2024-09-28,,True
204172,Global Account Pitching,TechGiant,2024-01-03,2024-11-16,True
204179,Sentinel Security,Deloitte,2024-04-28,,True
204183,CRM Integration,Salesforce,2024-04-01,2024-11-01,True
204192,Digital Brand Relaunch,RetailCorp,2024-10-31,,True
204195,AI Recommendation Engine,Internal,2024-11-04,,False
204203,Penetration Testing,Accenture,2024-08-12,,True
204204,PeopleLens Portal,Internal,2024-05-15,,False
204206,Sentinel Security,Deloitte,2024-01-01,,True
204208,Recruitment Automation,Internal,2024-12-18,,False
204209,SLA Helpdesk Migration,TelcoGroup,2024-04-22,,True
204212,Sentinel Security,Deloitte,2024-01-01,,True
204215,CloudMigrate v2,Oracle,2024-06-16,,True
204218,Penetration Testing,Accenture,2024-03-30,,True
204225,PeopleLens Portal,Internal,2024-01-01,2024-12-09,False
204228,Desktop Automation Support,Internal,2024-01-01,2024-12-22,False
204241,Apollo Core,Microsoft,2024-11-04,,True
204242,Phoenix Rewrite,Google,2024-12-09,,True
204244,SEO & Content Campaign,Internal,2024-05-04,,False
204246,Digital Brand Relaunch,RetailCorp,2024-08-02,,True
204252,Sentinel Security,Deloitte,2024-05-31,,True
204259,Orion API,Amazon,2024-01-01,2024-06-29,True
204264,CRM Integration,Salesforce,2024-01-01,2024-12-28,True
204275,Desktop Automation Support,Internal,2024-07-14,2025-04-06,False
204276,Recruitment Automation,Internal,2024-01-01,2025-10-04,False
204285,Penetration Testing,Accenture,2024-01-01,2024-10-03,True
204286,Tax Calculator Portal,Internal,2024-12-25,,False
204290,SLA Helpdesk Migration,TelcoGroup,2024-11-07,,True
204296,Phoenix Rewrite,Google,2024-01-01,,True
204302,Phoenix Rewrite,Google,2024-06-07,,True
204306,Global Account Pitching,TechGiant,2024-09-26,,True
204310,Global Account Pitching,TechGiant,2024-04-10,2024-12-08,True
204313,DevOps Automation,Internal,2024-08-04,,False
204317,AI Recommendation Engine,Internal,2024-07-17,,False
204320,Tax Calculator Portal,Internal,2024-05-30,,False
204331,DevOps Automation,Internal,2024-11-05,,False
204334,Recruitment Automation,Internal,2024-07-02,,False
204341,Recruitment Automation,Internal,2024-02-03,2024-10-14,False
204351,Kubernetes Migration,Infosys,2024-01-01,,True
204353,SEO & Content Campaign,Internal,2024-01-01,2024-11-03,False
204355,Digital Brand Relaunch,RetailCorp,2024-07-07,,True
204357,DevOps Automation,Internal,2024-01-01,2024-09-11,False
204368,DevOps Automation,Internal,2024-08-13,,False
204371,Sentinel Security,Deloitte,2024-01-01,,True
204376,Recruitment Automation,Internal,2024-02-15,2024-08-28,False
204381,Ledger Reconciliation,TCS,2024-03-29,,True
204384,DataHub Predictive,JP Morgan,2024-08-22,,True
204398,Global Account Pitching,TechGiant,2024-01-01,,True
204402,Kubernetes Migration,Infosys,2024-07-20,2024-09-11,True
204405,Desktop Automation Support,Internal,2024-07-08,,False
204408,Ledger Reconciliation,TCS,2024-04-16,,True
204416,Tax Calculator Portal,Internal,2024-01-01,,False
204417,PeopleLens Portal,Internal,2024-05-29,,False
204432,Global Account Pitching,TechGiant,2024-01-11,2024-03-12,True
204444,Orion API,Amazon,2024-06-17,2026-02-14,True
204454,SEO & Content Campaign,Internal,2024-09-15,,False
204465,PeopleLens Portal,Internal,2024-11-23,,False
204468,Apollo Core,Microsoft,2024-01-01,,True
204474,Phoenix Rewrite,Google,2024-06-24,,True
204476,Penetration Testing,Accenture,2024-01-22,2024-12-29,True
204478,Global Account Pitching,TechGiant,2024-05-25,2024-12-07,True
204481,DevOps Automation,Internal,2024-11-21,,False
204490,Orion API,Amazon,2024-01-01,2024-09-06,True
204491,PeopleLens Portal,Internal,2024-01-01,,False
204505,Tax Calculator Portal,Internal,2024-07-17,,False
204507,CRM Integration,Salesforce,2024-05-20,2024-12-10,True
204512,SEO & Content Campaign,Internal,2024-03-31,,False
204517,Recruitment Automation,Internal,2024-01-10,,False
204520,Desktop Automation Support,Internal,2024-07-31,,False
204523,SEO & Content Campaign,Internal,2024-11-02,,False
204528,CRM Integration,Salesforce,2024-12-20,,True
204529,Recruitment Automation,Internal,2024-08-06,,False
204531,Orion API,Amazon,2024-01-01,,True
204534,Sentinel Security,Deloitte,2024-01-14,2024-08-02,True
204535,Global Account Pitching,TechGiant,2024-12-13,,True
204537,AI Recommendation Engine,Internal,2024-11-26,2024-12-07,False
204542,CRM Integration,Salesforce,2024-12-05,2026-05-01,True
204548,Kubernetes Migration,Infosys,2024-10-28,,True
204555,SLA Helpdesk Migration,TelcoGroup,2024-10-04,2026-05-27,True
204564,Sentinel Security,Deloitte,2024-05-05,2024-10-06,True
204566,Recruitment Automation,Internal,2024-11-23,,False
204585,Desktop Automation Support,Internal,2024-08-21,,False
204597,DataHub Predictive,JP Morgan,2024-01-29,,True
204600,SLA Helpdesk Migration,TelcoGroup,2024-08-19,,True
204604,Global Account Pitching,TechGiant,2024-11-16,,True
204608,Penetration Testing,Accenture,2024-05-13,,True
204614,DataHub Predictive,JP Morgan,2024-12-11,,True
204617,Digital Brand Relaunch,RetailCorp,2024-03-06,,True
204640,CloudMigrate v2,Oracle,2024-11-12,,True
204642,Sentinel Security,Deloitte,2024-08-23,,True
204646,Kubernetes Migration,Infosys,2024-06-10,,True
204651,Orion API,Amazon,2024-03-10,,True
204654,PeopleLens Portal,Internal,2024-03-30,,False
204658,Vulnerability Patcher,Internal,2024-11-29,,False
204666,SEO & Content Campaign,Internal,2024-01-01,2024-09-01,False
204675,Recruitment Automation,Internal,2024-08-03,,False
204676,Recruitment Automation,Internal,2024-01-14,2026-04-13,False
204682,Recruitment Automation,Internal,2024-10-07,,False
204683,SLA Helpdesk Migration,TelcoGroup,2024-01-05,2024-04-06,True
204689,Global Account Pitching,TechGiant,2024-05-10,,True
204698,Retail Analytics,Adobe,2024-06-29,,True
204699,PeopleLens Portal,Internal,2024-09-07,,False
204701,CloudMigrate v2,Oracle,2024-05-16,,True
204705,Kubernetes Migration,Infosys,2024-01-01,,True
204706,DevOps Automation,Internal,2024-06-20,,False
204715,CloudMigrate v2,Oracle,2024-07-23,,True
204716,Retail Analytics,Adobe,2024-06-18,,True
204722,PeopleLens Portal,Internal,2024-04-17,,False
204724,DevOps Automation,Internal,2024-03-19,2025-04-22,False
204745,Tax Calculator Portal,Internal,2024-02-07,,False
204774,CloudMigrate v2,Oracle,2024-01-01,2024-12-11,True
204776,Tax Calculator Portal,Internal,2024-05-05,,False
204782,Tax Calculator Portal,Internal,2024-03-18,,False
204786,Ledger Reconciliation,TCS,2024-06-18,,True
204791,Penetration Testing,Accenture,2024-01-01,2024-07-29,True
204814,Apollo Core,Microsoft,2024-09-26,,True
204818,PeopleLens Portal,Internal,2024-12-31,,False
204821,Kubernetes Migration,Infosys,2024-07-26,,True
204831,CRM Integration,Salesforce,2024-10-27,,True
204839,Vulnerability Patcher,Internal,2024-10-19,,False
204844,CloudMigrate v2,Oracle,2024-01-01,2024-11-06,True
204850,Desktop Automation Support,Internal,2024-04-13,2024-10-29,False
204852,Ledger Reconciliation,TCS,2024-10-14,,True
204864,CloudMigrate v2,Oracle,2024-09-06,,True
204868,Global Account Pitching,TechGiant,2024-01-01,,True
204876,Digital Brand Relaunch,RetailCorp,2024-06-07,,True
204885,CloudMigrate v2,Oracle,2024-06-12,,True
204889,Digital Brand Relaunch,RetailCorp,2024-12-20,,True
204890,Apollo Core,Microsoft,2024-11-15,,True
204894,Recruitment Automation,Internal,2024-01-01,,False
204896,SLA Helpdesk Migration,TelcoGroup,2024-07-21,,True
204899,Digital Brand Relaunch,RetailCorp,2024-01-01,,True
204908,Tax Calculator Portal,Internal,2024-06-03,2024-10-14,False
204910,Tax Calculator Portal,Internal,2024-10-03,2025-08-27,False
204912,SLA Helpdesk Migration,TelcoGroup,2024-07-19,,True
204923,SLA Helpdesk Migration,TelcoGroup,2024-12-23,,True
204925,Desktop Automation Support,Internal,2024-08-14,,False
204928,Kubernetes Migration,Infosys,2024-01-01,2025-09-12,True
204946,CloudMigrate v2,Oracle,2024-08-11,2024-09-21,True
204956,Global Account Pitching,TechGiant,2024-07-26,,True
204964,CloudMigrate v2,Oracle,2024-11-27,,True
204971,Recruitment Automation,Internal,2024-08-28,,False
204975,Phoenix Rewrite,Google,2024-06-22,,True
204979,Recruitment Automation,Internal,2024-01-01,,False
204980,Recruitment Automation,Internal,2024-07-08,,False
204985,Global Account Pitching,TechGiant,2024-10-13,2025-09-23,True
204989,Sentinel Security,Deloitte,2024-09-12,,True
205005,SLA Helpdesk Migration,TelcoGroup,2024-07-12,2025-10-08,True
205006,Penetration Testing,Accenture,2024-08-31,,True
205012,Ledger Reconciliation,TCS,2024-03-28,,True
205013,SLA Helpdesk Migration,TelcoGroup,2024-08-21,,True
205023,Tax Calculator Portal,Internal,2024-01-25,2024-08-23,False
205027,CRM Integration,Salesforce,2024-01-01,2025-04-18,True
205042,Tax Calculator Portal,Internal,2024-02-22,,False
205043,SLA Helpdesk Migration,TelcoGroup,2024-01-12,2024-08-23,True
205051,CloudMigrate v2,Oracle,2024-07-17,,True
205067,CRM Integration,Salesforce,2024-11-06,,True
205087,Recruitment Automation,Internal,2024-01-01,,False
205098,Global Account Pitching,TechGiant,2024-02-18,2024-12-05,True
205099,SLA Helpdesk Migration,TelcoGroup,2024-07-21,,True
205104,Digital Brand Relaunch,RetailCorp,2024-07-05,2026-02-04,True
205116,Recruitment Automation,Internal,2024-01-01,,False
205130,Global Account Pitching,TechGiant,2024-06-21,,True
205135,Tax Calculator Portal,Internal,2024-06-28,,False
205136,CRM Integration,Salesforce,2024-12-05,2024-12-23,True
205141,CRM Integration,Salesforce,2024-03-17,,True
205147,DataHub Predictive,JP Morgan,2024-09-28,,True
205152,CRM Integration,Salesforce,2024-07-24,,True
205166,SLA Helpdesk Migration,TelcoGroup,2024-11-10,,True
205169,Tax Calculator Portal,Internal,2024-01-01,,False
205175,Digital Brand Relaunch,RetailCorp,2024-11-29,,True
205181,Recruitment Automation,Internal,2024-07-03,2026-03-14,False
205182,Digital Brand Relaunch,RetailCorp,2024-06-20,,True
205190,CloudMigrate v2,Oracle,2024-01-01,2024-07-02,True
205193,CRM Integration,Salesforce,2024-01-23,,True
205200,Vulnerability Patcher,Internal,2024-01-01,,False
205201,Recruitment Automation,Internal,2024-10-19,,False
205209,Orion API,Amazon,2024-06-30,,True
205214,Desktop Automation Support,Internal,2024-11-13,,False
205216,CloudMigrate v2,Oracle,2024-07-28,,True
205219,Digital Brand Relaunch,RetailCorp,2024-09-17,2026-05-10,True
205247,Vulnerability Patcher,Internal,2024-06-04,,False
205248,Global Account Pitching,TechGiant,2024-07-07,,True
205252,Retail Analytics,Adobe,2024-03-31,,True
205261,Kubernetes Migration,Infosys,2024-01-15,2024-10-02,True
205263,Recruitment Automation,Internal,2024-12-28,,False
205270,CloudMigrate v2,Oracle,2024-02-13,,True
205272,Tax Calculator Portal,Internal,2024-12-04,,False
205274,AI Recommendation Engine,Internal,2024-09-12,,False
205286,CloudMigrate v2,Oracle,2024-01-01,,True
205287,Ledger Reconciliation,TCS,2024-12-21,2026-06-11,True
205296,Penetration Testing,Accenture,2024-09-03,2025-11-21,True
205301,CRM Integration,Salesforce,2024-01-01,,True
205302,Global Account Pitching,TechGiant,2024-07-08,2025-11-29,True
205308,Kubernetes Migration,Infosys,2024-08-31,,True
205312,Global Account Pitching,TechGiant,2024-07-17,,True
205314,PeopleLens Portal,Internal,2024-07-07,,False
205321,SEO & Content Campaign,Internal,2024-12-19,,False
205330,Penetration Testing,Accenture,2024-12-27,,True
205342,Apollo Core,Microsoft,2024-11-28,2024-12-27,True
205348,CRM Integration,Salesforce,2024-10-22,,True
205358,Digital Brand Relaunch,RetailCorp,2024-10-07,,True
205359,PeopleLens Portal,Internal,2024-08-21,2025-07-20,False
205363,Phoenix Rewrite,Google,2024-01-01,2024-08-23,True
205366,Tax Calculator Portal,Internal,2024-08-15,,False
205367,CRM Integration,Salesforce,2024-01-05,2024-09-10,True
205379,AI Recommendation Engine,Internal,2024-01-12,2024-07-10,False
205384,SLA Helpdesk Migration,TelcoGroup,2024-09-23,,True
205386,Kubernetes Migration,Infosys,2024-10-13,,True
205391,PeopleLens Portal,Internal,2024-01-01,,False
205396,Phoenix Rewrite,Google,2024-03-10,2024-09-19,True
205408,Global Account Pitching,TechGiant,2024-08-03,,True
205409,AI Recommendation Engine,Internal,2024-03-09,,False
205425,Orion API,Amazon,2024-09-19,2024-11-21,True
205440,PeopleLens Portal,Internal,2024-05-18,2024-12-20,False
205451,SLA Helpdesk Migration,TelcoGroup,2024-01-22,,True
205458,Phoenix Rewrite,Google,2024-01-01,2024-12-01,True
205466,Global Account Pitching,TechGiant,2024-04-07,2026-06-06,True
205469,Ledger Reconciliation,TCS,2024-02-09,,True
205473,Desktop Automation Support,Internal,2024-07-05,,False
205478,PeopleLens Portal,Internal,2024-03-31,2026-06-12,False
205479,AI Recommendation Engine,Internal,2024-11-30,,False
205484,Recruitment Automation,Internal,2024-11-17,,False
205487,SEO & Content Campaign,Internal,2024-11-09,,False
205504,Ledger Reconciliation,TCS,2024-06-30,,True
205508,Phoenix Rewrite,Google,2024-01-01,,True
205511,CloudMigrate v2,Oracle,2024-12-13,,True
205524,SEO & Content Campaign,Internal,2024-12-31,,False
205542,PeopleLens Portal,Internal,2024-10-24,,False
205545,SLA Helpdesk Migration,TelcoGroup,2024-01-01,2024-09-09,True
205549,Phoenix Rewrite,Google,2024-01-15,2024-07-21,True
205562,Apollo Core,Microsoft,2024-06-10,,True
205563,PeopleLens Portal,Internal,2024-01-01,,False
205575,Ledger Reconciliation,TCS,2024-11-26,,True
205588,SLA Helpdesk Migration,TelcoGroup,2024-01-01,,True
205589,Phoenix Rewrite,Google,2024-06-07,,True
205590,SLA Helpdesk Migration,TelcoGroup,2024-07-14,,True
205599,Penetration Testing,Accenture,2024-09-04,2025-04-05,True
205604,Vulnerability Patcher,Internal,2024-01-01,,False
205611,Retail Analytics,Adobe,2024-02-07,2024-11-22,True
205625,Ledger Reconciliation,TCS,2024-03-31,2024-12-06,True
205635,Apollo Core,Microsoft,2024-12-09,,True
205643,Ledger Reconciliation,TCS,2024-11-25,,True
205645,SLA Helpdesk Migration,TelcoGroup,2024-05-26,,True
205650,Ledger Reconciliation,TCS,2024-01-01,2024-08-18,True
205657,Penetration Testing,Accenture,2024-06-24,,True
205660,Vulnerability Patcher,Internal,2024-08-26,,False
205663,Penetration Testing,Accenture,2024-01-01,2024-11-19,True
205665,Kubernetes Migration,Infosys,2024-01-10,2024-07-19,True
205666,DevOps Automation,Internal,2024-02-28,,False
205670,DataHub Predictive,JP Morgan,2024-07-20,,True
205672,Penetration Testing,Accenture,2024-01-01,2024-09-17,True
205675,AI Recommendation Engine,Internal,2024-08-09,,False
205692,Kubernetes Migration,Infosys,2024-08-31,,True
205697,Ledger Reconciliation,TCS,2024-02-23,,True
205703,Ledger Reconciliation,TCS,2024-10-13,,True
205704,DataHub Predictive,JP Morgan,2024-01-26,2024-09-14,True
205712,AI Recommendation Engine,Internal,2024-01-01,2024-07-27,False
205721,DevOps Automation,Internal,2024-10-25,,False
205724,DataHub Predictive,JP Morgan,2024-11-14,,True
205725,Sentinel Security,Deloitte,2024-10-09,,True
205749,Recruitment Automation,Internal,2024-12-21,,False
205759,DataHub Predictive,JP Morgan,2024-09-23,,True
205769,Global Account Pitching,TechGiant,2024-01-01,,True
205778,Orion API,Amazon,2024-02-28,,True
205783,Ledger Reconciliation,TCS,2024-01-02,2024-09-18,True
205784,DataHub Predictive,JP Morgan,2024-04-12,2024-10-21,True
205804,CRM Integration,Salesforce,2024-08-20,,True
205809,Desktop Automation Support,Internal,2024-05-07,2024-12-01,False
205811,DevOps Automation,Internal,2024-10-06,,False
205819,DevOps Automation,Internal,2024-02-10,,False
205822,Recruitment Automation,Internal,2024-01-01,2024-07-26,False
205823,SEO & Content Campaign,Internal,2024-04-06,,False
205834,Tax Calculator Portal,Internal,2024-09-01,,False
205837,SEO & Content Campaign,Internal,2024-08-16,,False
205839,PeopleLens Portal,Internal,2024-01-01,,False
205847,Penetration Testing,Accenture,2024-03-11,,True
205851,Sentinel Security,Deloitte,2024-09-27,,True
205854,Sentinel Security,Deloitte,2024-01-31,,True
205864,Orion API,Amazon,2024-08-17,,True
205876,SLA Helpdesk Migration,TelcoGroup,2024-01-01,2024-07-08,True
205882,PeopleLens Portal,Internal,2024-02-20,2024-09-29,False
205888,Tax Calculator Portal,Internal,2024-02-25,,False
205889,Digital Brand Relaunch,RetailCorp,2024-01-01,2024-08-14,True
205896,Global Account Pitching,TechGiant,2024-01-01,2024-10-17,True
205904,PeopleLens Portal,Internal,2024-05-12,,False
205906,Global Account Pitching,TechGiant,2024-08-04,,True
205909,PeopleLens Portal,Internal,2024-11-03,,False
205923,AI Recommendation Engine,Internal,2024-01-01,2024-07-05,False
205942,DevOps Automation,Internal,2024-08-12,,False
205944,Penetration Testing,Accenture,2024-01-04,2024-10-07,True
205947,Apollo Core,Microsoft,2024-11-03,,True
205952,PeopleLens Portal,Internal,2024-03-01,,False
205954,Penetration Testing,Accenture,2024-11-23,2024-12-02,True
205957,Kubernetes Migration,Infosys,2024-06-05,,True
205961,PeopleLens Portal,Internal,2024-07-07,,False
205965,PeopleLens Portal,Internal,2024-11-24,,False
205968,Kubernetes Migration,Infosys,2024-03-29,,True
205979,Tax Calculator Portal,Internal,2024-07-08,,False
205988,Sentinel Security,Deloitte,2024-11-10,,True
205992,Phoenix Rewrite,Google,2024-03-31,,True
205995,SEO & Content Campaign,Internal,2024-02-15,2025-06-06,False
205999,Ledger Reconciliation,TCS,2024-01-10,,True
206009,DevOps Automation,Internal,2024-06-21,,False
206016,Recruitment Automation,Internal,2024-01-01,,False
206017,DevOps Automation,Internal,2024-01-01,,False
206034,AI Recommendation Engine,Internal,2024-11-20,,False
206042,Digital Brand Relaunch,RetailCorp,2024-02-05,,True
206046,Orion API,Amazon,2024-01-01,,True
206049,Desktop Automation Support,Internal,2024-04-18,,False
206050,Apollo Core,Microsoft,2024-10-08,,True
206053,Orion API,Amazon,2024-08-25,,True
206055,Global Account Pitching,TechGiant,2024-02-14,,True
206057,Penetration Testing,Accenture,2024-02-06,2024-08-10,True
206063,DevOps Automation,Internal,2024-10-13,,False
206066,DataHub Predictive,JP Morgan,2024-11-28,2026-04-06,True
206067,Recruitment Automation,Internal,2024-11-29,,False
206068,Recruitment Automation,Internal,2024-07-17,,False
206074,DevOps Automation,Internal,2024-11-09,,False
206076,DevOps Automation,Internal,2024-01-28,2024-08-26,False
206083,Kubernetes Migration,Infosys,2024-03-26,2024-12-19,True
206084,SLA Helpdesk Migration,TelcoGroup,2024-09-22,,True
206092,SEO & Content Campaign,Internal,2024-01-01,2024-11-30,False
206105,Global Account Pitching,TechGiant,2024-04-02,,True
206113,Sentinel Security,Deloitte,2024-04-30,,True
206121,Tax Calculator Portal,Internal,2024-05-05,2026-04-11,False
206125,Global Account Pitching,TechGiant,2024-09-17,,True
206129,Recruitment Automation,Internal,2024-01-02,,False
206145,Ledger Reconciliation,TCS,2024-03-02,,True
206151,CloudMigrate v2,Oracle,2024-02-06,2024-08-29,True
206156,Retail Analytics,Adobe,2024-04-09,,True
206157,Recruitment Automation,Internal,2024-11-12,,False
206163,Kubernetes Migration,Infosys,2024-01-29,2024-08-26,True
