employee_id,project_id,project_name,project_type,client_industry,start_date,end_date,role_in_project
EMP_11202,PRJ_0190,Project_0190,Product Development,BFSI,2023-10-07,2023-10-09,Architect
EMP_11203,PRJ_0152,Project_0152,Consulting,Telecom,2023-07-01,2024-11-27,DevOps
EMP_11203,PRJ_0031,Project_0031,Internal,Manufacturing,2023-07-01,2023-07-28,Consultant
EMP_11203,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2023-07-01,2024-10-21,Tech Lead
EMP_11204,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2023-04-26,QA Engineer
EMP_11204,PRJ_0078,Project_0078,Digital Transformation,BFSI,2020-05-15,2020-08-14,Consultant
EMP_11205,PRJ_0149,Project_0149,R&D,Healthcare,2022-07-17,2024-07-25,Architect
EMP_11205,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-25,2024-12-31,Developer
EMP_11205,PRJ_0076,Project_0076,Digital Transformation,BFSI,2022-07-17,2022-10-17,Manager
EMP_11205,PRJ_0012,Project_0012,Product Development,Manufacturing,2022-07-17,2022-09-03,Senior Developer
EMP_11206,PRJ_0118,Project_0118,Product Development,Logistics,2020-01-28,2021-05-05,DevOps
EMP_11206,PRJ_0038,Project_0038,Consulting,Healthcare,2021-10-13,2022-08-09,Senior Developer
EMP_11206,PRJ_0069,Project_0069,R&D,BFSI,2021-07-15,2022-09-08,Tech Lead
EMP_11206,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2022-12-01,2023-01-10,QA Engineer
EMP_11207,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2023-03-26,DevOps
EMP_11207,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2020-09-21,2022-06-13,Tech Lead
EMP_11207,PRJ_0034,Project_0034,Managed Services,BFSI,2020-08-16,2021-11-09,Analyst
EMP_11207,PRJ_0072,Project_0072,Internal,Telecom,2020-09-27,2021-07-24,Manager
EMP_11208,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2022-03-18,2023-08-10,Developer
EMP_11208,PRJ_0049,Project_0049,Product Development,BFSI,2020-12-28,2021-06-13,DevOps
EMP_11208,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2024-12-31,Developer
EMP_11209,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2023-07-02,Tech Lead
EMP_11209,PRJ_0095,Project_0095,Consulting,Telecom,2021-12-18,2024-05-31,Manager
EMP_11209,PRJ_0138,Project_0138,R&D,Telecom,2022-10-31,2024-04-23,Consultant
EMP_11210,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2023-01-13,2023-11-05,Senior Developer
EMP_11210,PRJ_0056,Project_0056,Digital Transformation,BFSI,2023-01-13,2024-06-22,Developer
EMP_11211,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2021-11-20,2022-03-22,Architect
EMP_11211,PRJ_0169,Project_0169,Internal,BFSI,2020-03-19,2022-03-17,Manager
EMP_11212,PRJ_0090,Project_0090,Internal,BFSI,2021-08-27,2022-03-09,Analyst
EMP_11213,PRJ_0039,Project_0039,R&D,BFSI,2023-02-16,2023-09-15,Tech Lead
EMP_11213,PRJ_0162,Project_0162,Product Development,Government,2023-02-16,2024-06-23,QA Engineer
EMP_11214,PRJ_0002,Project_0002,Digital Transformation,BFSI,2020-10-02,2021-05-30,Developer
EMP_11214,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2024-10-20,Manager
EMP_11215,PRJ_0119,Project_0119,Managed Services,Telecom,2023-06-21,2024-11-29,Analyst
EMP_11215,PRJ_0190,Project_0190,Product Development,BFSI,2023-06-21,2023-10-09,Senior Developer
EMP_11216,PRJ_0068,Project_0068,Managed Services,Energy,2023-11-12,2024-12-31,Tech Lead
EMP_11216,PRJ_0129,Project_0129,Internal,Healthcare,2023-11-12,2024-05-23,Architect
EMP_11216,PRJ_0173,Project_0173,Product Development,Manufacturing,2023-11-12,2024-12-31,QA Engineer
EMP_11217,PRJ_0174,Project_0174,Internal,BFSI,2022-02-01,2024-07-20,Architect
EMP_11217,PRJ_0112,Project_0112,Internal,Logistics,2021-03-17,2022-07-28,Developer
EMP_11217,PRJ_0088,Project_0088,Internal,Healthcare,2021-03-17,2021-05-31,Consultant
EMP_11217,PRJ_0176,Project_0176,Digital Transformation,Manufacturing,2021-03-17,2021-04-22,Analyst
EMP_11218,PRJ_0169,Project_0169,Internal,BFSI,2020-12-11,2022-03-17,Tech Lead
EMP_11218,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-01-20,2022-06-22,QA Engineer
EMP_11218,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2022-06-22,Tech Lead
EMP_11219,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,Architect
EMP_11220,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2021-01-29,2021-03-24,DevOps
EMP_11220,PRJ_0001,Project_0001,R&D,Logistics,2019-05-11,2021-03-24,Consultant
EMP_11220,PRJ_0124,Project_0124,Managed Services,BFSI,2020-07-16,2021-03-24,DevOps
EMP_11221,PRJ_0102,Project_0102,Managed Services,BFSI,2022-11-11,2024-03-11,Developer
EMP_11221,PRJ_0185,Project_0185,Consulting,Energy,2022-11-11,2024-05-18,QA Engineer
EMP_11221,PRJ_0060,Project_0060,Consulting,BFSI,2022-11-11,2022-11-15,Architect
EMP_11222,PRJ_0077,Project_0077,Internal,BFSI,2020-08-07,2021-10-24,Architect
EMP_11222,PRJ_0118,Project_0118,Product Development,Logistics,2020-08-07,2021-05-05,Senior Developer
EMP_11222,PRJ_0044,Project_0044,Product Development,Energy,2020-10-18,2021-06-15,Manager
EMP_11223,PRJ_0043,Project_0043,Digital Transformation,BFSI,2020-04-05,2022-04-06,DevOps
EMP_11223,PRJ_0044,Project_0044,Product Development,Energy,2020-10-18,2021-06-15,Manager
EMP_11223,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-25,2024-07-18,Senior Developer
EMP_11224,PRJ_0155,Project_0155,Product Development,Energy,2023-11-10,2024-06-24,Tech Lead
EMP_11224,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-11-10,2024-04-04,Senior Developer
EMP_11225,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2024-12-31,Consultant
EMP_11225,PRJ_0042,Project_0042,Internal,Telecom,2021-10-18,2024-02-05,QA Engineer
EMP_11225,PRJ_0122,Project_0122,R&D,Logistics,2020-01-03,2020-10-08,Consultant
EMP_11225,PRJ_0030,Project_0030,Managed Services,BFSI,2020-08-19,2021-03-17,Developer
EMP_11226,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-30,2024-12-31,Tech Lead
EMP_11227,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2023-09-29,2024-10-21,Architect
EMP_11227,PRJ_0139,Project_0139,Internal,BFSI,2023-09-29,2024-12-31,Manager
EMP_11227,PRJ_0173,Project_0173,Product Development,Manufacturing,2023-09-29,2024-12-31,Architect
EMP_11227,PRJ_0104,Project_0104,Product Development,Retail & E-Commerce,2023-09-29,2024-11-22,DevOps
EMP_11228,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,Consultant
EMP_11229,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-11,2023-02-27,Developer
EMP_11229,PRJ_0060,Project_0060,Consulting,BFSI,2022-07-11,2022-11-15,Analyst
EMP_11229,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2022-07-11,2023-02-27,Tech Lead
EMP_11230,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2024-12-31,DevOps
EMP_11230,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2022-03-30,2023-01-19,Senior Developer
EMP_11231,PRJ_0140,Project_0140,R&D,BFSI,2022-10-25,2024-12-31,QA Engineer
EMP_11231,PRJ_0106,Project_0106,Product Development,Energy,2022-10-25,2024-12-31,Analyst
EMP_11231,PRJ_0017,Project_0017,Product Development,Manufacturing,2022-10-25,2024-04-26,Senior Developer
EMP_11231,PRJ_0031,Project_0031,Internal,Manufacturing,2022-10-25,2023-07-28,QA Engineer
EMP_11232,PRJ_0064,Project_0064,Digital Transformation,Telecom,2021-12-15,2022-03-26,DevOps
EMP_11232,PRJ_0143,Project_0143,Digital Transformation,Telecom,2021-12-15,2022-03-26,Consultant
EMP_11233,PRJ_0046,Project_0046,R&D,BFSI,2021-05-29,2022-04-10,Consultant
EMP_11234,PRJ_0198,Project_0198,Managed Services,Telecom,2022-04-26,2023-07-25,QA Engineer
EMP_11234,PRJ_0148,Project_0148,Consulting,Logistics,2022-04-26,2024-04-24,Analyst
EMP_11234,PRJ_0137,Project_0137,Internal,Telecom,2022-04-26,2022-09-18,Analyst
EMP_11234,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-26,2024-07-25,Manager
EMP_11235,PRJ_0102,Project_0102,Managed Services,BFSI,2023-12-13,2024-03-11,Senior Developer
EMP_11235,PRJ_0182,Project_0182,Managed Services,BFSI,2023-12-13,2024-01-05,Tech Lead
EMP_11235,PRJ_0103,Project_0103,Internal,BFSI,2023-12-13,2024-09-03,Tech Lead
EMP_11235,PRJ_0171,Project_0171,Internal,Logistics,2023-12-13,2024-09-03,Tech Lead
EMP_11236,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-04-28,2024-02-14,QA Engineer
EMP_11236,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2023-04-28,2024-12-31,QA Engineer
EMP_11236,PRJ_0129,Project_0129,Internal,Healthcare,2023-04-28,2024-05-23,Tech Lead
EMP_11236,PRJ_0143,Project_0143,Digital Transformation,Telecom,2023-04-28,2023-06-10,Senior Developer
EMP_11237,PRJ_0095,Project_0095,Consulting,Telecom,2023-05-13,2024-05-31,Developer
EMP_11237,PRJ_0085,Project_0085,Digital Transformation,BFSI,2023-05-13,2024-11-04,Analyst
EMP_11237,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2023-05-13,2023-10-12,Analyst
EMP_11237,PRJ_0162,Project_0162,Product Development,Government,2023-05-13,2024-06-23,QA Engineer
EMP_11238,PRJ_0149,Project_0149,R&D,Healthcare,2022-07-10,2024-07-25,Manager
EMP_11238,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-10-17,2024-04-09,Analyst
EMP_11238,PRJ_0012,Project_0012,Product Development,Manufacturing,2022-07-10,2022-09-03,QA Engineer
EMP_11238,PRJ_0027,Project_0027,Product Development,Healthcare,2022-07-10,2023-01-25,Senior Developer
EMP_11239,PRJ_0180,Project_0180,Product Development,Manufacturing,2023-06-30,2024-08-23,Manager
EMP_11240,PRJ_0119,Project_0119,Managed Services,Telecom,2023-04-18,2024-11-29,Developer
EMP_11241,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2023-09-21,2024-09-21,QA Engineer
EMP_11242,PRJ_0182,Project_0182,Managed Services,BFSI,2022-07-14,2024-01-05,DevOps
EMP_11242,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2021-12-19,2023-11-14,Senior Developer
EMP_11243,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-09-16,2024-04-26,DevOps
EMP_11244,PRJ_0197,Project_0197,R&D,Manufacturing,2021-11-14,2022-04-30,Tech Lead
EMP_11244,PRJ_0012,Project_0012,Product Development,Manufacturing,2021-11-14,2022-04-30,Senior Developer
EMP_11244,PRJ_0009,Project_0009,Digital Transformation,Government,2021-11-14,2021-12-17,Consultant
EMP_11244,PRJ_0107,Project_0107,Product Development,BFSI,2021-11-14,2022-03-19,Senior Developer
EMP_11245,PRJ_0003,Project_0003,Digital Transformation,Telecom,2022-07-29,2023-12-24,Architect
EMP_11245,PRJ_0096,Project_0096,Product Development,BFSI,2022-07-29,2023-06-01,DevOps
EMP_11245,PRJ_0149,Project_0149,R&D,Healthcare,2022-07-29,2024-07-25,Consultant
EMP_11245,PRJ_0093,Project_0093,Digital Transformation,Government,2022-07-29,2022-09-18,Developer
EMP_11246,PRJ_0041,Project_0041,Consulting,BFSI,2020-09-08,2022-07-28,Consultant
EMP_11246,PRJ_0145,Project_0145,Internal,BFSI,2020-09-08,2022-04-08,DevOps
EMP_11247,PRJ_0070,Project_0070,Internal,BFSI,2021-05-03,2023-12-07,DevOps
EMP_11248,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2021-05-15,2023-01-19,Consultant
EMP_11248,PRJ_0124,Project_0124,Managed Services,BFSI,2021-05-15,2021-08-10,Senior Developer
EMP_11248,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-03-07,2023-01-31,Analyst
EMP_11248,PRJ_0041,Project_0041,Consulting,BFSI,2021-05-15,2023-03-05,Architect
EMP_11249,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2021-09-09,2023-10-06,Architect
EMP_11249,PRJ_0177,Project_0177,Consulting,Telecom,2021-09-09,2021-11-21,DevOps
EMP_11250,PRJ_0182,Project_0182,Managed Services,BFSI,2022-07-14,2023-02-24,Manager
EMP_11250,PRJ_0195,Project_0195,Consulting,BFSI,2020-08-11,2021-09-03,Senior Developer
EMP_11251,PRJ_0085,Project_0085,Digital Transformation,BFSI,2022-12-22,2023-12-31,Developer
EMP_11251,PRJ_0070,Project_0070,Internal,BFSI,2022-12-22,2023-12-07,Senior Developer
EMP_11251,PRJ_0162,Project_0162,Product Development,Government,2022-12-22,2023-12-31,Developer
EMP_11251,PRJ_0140,Project_0140,R&D,BFSI,2022-12-22,2023-12-31,Consultant
EMP_11252,PRJ_0192,Project_0192,R&D,Healthcare,2020-09-16,2021-04-15,Senior Developer
EMP_11252,PRJ_0113,Project_0113,Consulting,BFSI,2021-02-22,2021-04-15,DevOps
EMP_11253,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2024-06-24,Consultant
EMP_11253,PRJ_0003,Project_0003,Digital Transformation,Telecom,2021-02-10,2023-12-24,Analyst
EMP_11254,PRJ_0079,Project_0079,Consulting,Logistics,2021-12-26,2022-11-21,Senior Developer
EMP_11254,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-12-31,Developer
EMP_11254,PRJ_0103,Project_0103,Internal,BFSI,2022-12-23,2024-12-31,Tech Lead
EMP_11255,PRJ_0019,Project_0019,Internal,BFSI,2022-01-14,2023-03-16,Tech Lead
EMP_11255,PRJ_0053,Project_0053,Managed Services,Retail & E-Commerce,2022-03-04,2023-01-28,Analyst
EMP_11255,PRJ_0048,Project_0048,Consulting,Manufacturing,2022-01-14,2024-02-01,Manager
EMP_11256,PRJ_0039,Project_0039,R&D,BFSI,2022-01-31,2022-07-12,Developer
EMP_11256,PRJ_0100,Project_0100,Consulting,Healthcare,2022-01-31,2022-02-24,Analyst
EMP_11256,PRJ_0041,Project_0041,Consulting,BFSI,2022-01-31,2022-07-12,Consultant
EMP_11256,PRJ_0038,Project_0038,Consulting,Healthcare,2022-01-31,2022-07-12,QA Engineer
EMP_11257,PRJ_0140,Project_0140,R&D,BFSI,2023-08-14,2024-07-04,Consultant
EMP_11257,PRJ_0039,Project_0039,R&D,BFSI,2023-08-14,2023-09-15,Consultant
EMP_11257,PRJ_0190,Project_0190,Product Development,BFSI,2023-08-14,2023-10-09,Developer
EMP_11257,PRJ_0115,Project_0115,Managed Services,Healthcare,2023-08-14,2024-04-09,QA Engineer
EMP_11258,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-07,2024-05-15,DevOps
EMP_11259,PRJ_0102,Project_0102,Managed Services,BFSI,2022-06-20,2024-01-13,Senior Developer
EMP_11259,PRJ_0070,Project_0070,Internal,BFSI,2021-01-21,2023-12-07,Developer
EMP_11259,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-01-13,Developer
EMP_11260,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2023-06-06,2023-10-06,DevOps
EMP_11260,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2023-06-06,2023-11-23,Developer
EMP_11260,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2023-06-06,2023-09-24,QA Engineer
EMP_11260,PRJ_0132,Project_0132,R&D,BFSI,2023-06-06,2024-07-07,Senior Developer
EMP_11261,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2022-12-09,DevOps
EMP_11262,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2024-03-08,Consultant
EMP_11262,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2021-11-20,2024-02-08,Senior Developer
EMP_11263,PRJ_0102,Project_0102,Managed Services,BFSI,2023-10-01,2024-03-11,QA Engineer
EMP_11263,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-10-01,2024-02-01,QA Engineer
EMP_11264,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2024-06-24,Manager
EMP_11264,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2021-11-20,2024-02-08,Tech Lead
EMP_11264,PRJ_0095,Project_0095,Consulting,Telecom,2021-12-13,2024-05-31,QA Engineer
EMP_11265,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2020-02-09,2020-12-23,Architect
EMP_11266,PRJ_0050,Project_0050,Consulting,BFSI,2023-03-16,2023-11-24,Tech Lead
EMP_11266,PRJ_0156,Project_0156,Product Development,Logistics,2023-03-16,2023-05-07,Architect
EMP_11266,PRJ_0132,Project_0132,R&D,BFSI,2023-03-16,2024-07-07,Senior Developer
EMP_11267,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,Architect
EMP_11267,PRJ_0137,Project_0137,Internal,Telecom,2021-11-22,2022-09-18,Tech Lead
EMP_11268,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2023-03-20,Manager
EMP_11268,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2023-03-20,Analyst
EMP_11269,PRJ_0138,Project_0138,R&D,Telecom,2023-08-23,2024-04-23,Developer
EMP_11270,PRJ_0119,Project_0119,Managed Services,Telecom,2022-03-15,2024-11-29,DevOps
EMP_11271,PRJ_0192,Project_0192,R&D,Healthcare,2021-12-16,2022-03-10,Analyst
EMP_11271,PRJ_0012,Project_0012,Product Development,Manufacturing,2021-12-16,2022-09-03,Architect
EMP_11271,PRJ_0038,Project_0038,Consulting,Healthcare,2021-12-16,2022-08-09,Analyst
EMP_11272,PRJ_0038,Project_0038,Consulting,Healthcare,2021-10-13,2022-08-09,Tech Lead
EMP_11272,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2020-10-28,2021-10-23,Tech Lead
EMP_11273,PRJ_0156,Project_0156,Product Development,Logistics,2021-11-13,2023-05-07,Analyst
EMP_11273,PRJ_0162,Project_0162,Product Development,Government,2022-09-02,2024-06-23,Analyst
EMP_11273,PRJ_0130,Project_0130,R&D,Logistics,2021-08-31,2022-06-26,Architect
EMP_11273,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2024-12-31,Architect
EMP_11274,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-08-02,2023-12-24,Developer
EMP_11275,PRJ_0180,Project_0180,Product Development,Manufacturing,2023-04-24,2024-08-23,Tech Lead
EMP_11275,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2023-04-24,2023-10-06,Manager
EMP_11275,PRJ_0068,Project_0068,Managed Services,Energy,2023-04-24,2024-12-31,Senior Developer
EMP_11276,PRJ_0182,Project_0182,Managed Services,BFSI,2023-07-13,2024-01-05,Senior Developer
EMP_11276,PRJ_0174,Project_0174,Internal,BFSI,2023-07-13,2024-07-20,Senior Developer
EMP_11276,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2023-07-13,2023-08-10,Architect
EMP_11276,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-07-13,2024-02-01,Consultant
EMP_11277,PRJ_0092,Project_0092,R&D,BFSI,2019-10-11,2019-12-03,Manager
EMP_11277,PRJ_0178,Project_0178,Managed Services,BFSI,2019-10-11,2020-03-12,Tech Lead
EMP_11277,PRJ_0122,Project_0122,R&D,Logistics,2019-10-11,2020-10-08,DevOps
EMP_11277,PRJ_0158,Project_0158,Digital Transformation,BFSI,2019-10-11,2019-12-25,Developer
EMP_11278,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2023-11-10,2024-12-31,Consultant
EMP_11278,PRJ_0103,Project_0103,Internal,BFSI,2023-11-10,2024-12-31,Tech Lead
EMP_11279,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-10-31,2024-01-26,Tech Lead
EMP_11279,PRJ_0022,Project_0022,R&D,Manufacturing,2020-09-15,2021-05-30,DevOps
EMP_11280,PRJ_0067,Project_0067,Managed Services,Telecom,2021-03-09,2022-08-01,DevOps
EMP_11281,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,QA Engineer
EMP_11281,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2022-09-18,2023-11-14,Analyst
EMP_11281,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2022-09-18,2023-10-08,Consultant
EMP_11281,PRJ_0074,Project_0074,Managed Services,Telecom,2022-09-18,2024-03-19,Consultant
EMP_11282,PRJ_0191,Project_0191,R&D,Manufacturing,2020-02-24,2020-08-09,Developer
EMP_11282,PRJ_0142,Project_0142,R&D,Retail & E-Commerce,2020-02-24,2020-03-06,Consultant
EMP_11282,PRJ_0186,Project_0186,Managed Services,Retail & E-Commerce,2020-02-24,2021-03-25,Analyst
EMP_11282,PRJ_0061,Project_0061,Product Development,BFSI,2020-06-14,2021-03-25,Consultant
EMP_11283,PRJ_0108,Project_0108,Product Development,BFSI,2020-10-09,2021-09-12,QA Engineer
EMP_11283,PRJ_0194,Project_0194,Managed Services,BFSI,2020-10-09,2021-11-03,Analyst
EMP_11283,PRJ_0192,Project_0192,R&D,Healthcare,2020-10-09,2022-01-15,Architect
EMP_11283,PRJ_0067,Project_0067,Managed Services,Telecom,2021-03-09,2022-01-15,Manager
EMP_11284,PRJ_0047,Project_0047,Product Development,Manufacturing,2023-04-24,2023-05-26,Analyst
EMP_11285,PRJ_0160,Project_0160,Consulting,Healthcare,2023-12-28,2024-12-31,Consultant
EMP_11286,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-03-24,2024-12-31,Analyst
EMP_11287,PRJ_0129,Project_0129,Internal,Healthcare,2023-04-24,2024-05-23,QA Engineer
EMP_11287,PRJ_0143,Project_0143,Digital Transformation,Telecom,2023-04-24,2023-06-10,Developer
EMP_11287,PRJ_0102,Project_0102,Managed Services,BFSI,2023-04-24,2024-03-11,QA Engineer
EMP_11287,PRJ_0103,Project_0103,Internal,BFSI,2023-04-24,2024-12-31,Consultant
EMP_11288,PRJ_0063,Project_0063,Product Development,Manufacturing,2023-04-29,2023-10-19,Analyst
EMP_11288,PRJ_0162,Project_0162,Product Development,Government,2023-04-29,2024-06-23,Consultant
EMP_11288,PRJ_0182,Project_0182,Managed Services,BFSI,2023-04-29,2024-01-05,QA Engineer
EMP_11288,PRJ_0059,Project_0059,Internal,Retail & E-Commerce,2023-04-29,2023-05-19,Tech Lead
EMP_11289,PRJ_0131,Project_0131,Managed Services,Retail & E-Commerce,2022-02-09,2023-01-04,DevOps
EMP_11289,PRJ_0069,Project_0069,R&D,BFSI,2022-02-09,2022-09-08,Developer
EMP_11289,PRJ_0028,Project_0028,Product Development,Healthcare,2022-02-09,2023-03-17,Developer
EMP_11289,PRJ_0019,Project_0019,Internal,BFSI,2022-02-09,2023-03-16,Senior Developer
EMP_11290,PRJ_0097,Project_0097,Managed Services,BFSI,2021-08-09,2022-08-13,Developer
EMP_11290,PRJ_0112,Project_0112,Internal,Logistics,2021-08-09,2022-07-28,Architect
EMP_11290,PRJ_0152,Project_0152,Consulting,Telecom,2022-09-28,2024-10-27,DevOps
EMP_11291,PRJ_0152,Project_0152,Consulting,Telecom,2022-09-28,2023-09-23,Senior Developer
EMP_11291,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2020-02-09,2022-06-28,Tech Lead
EMP_11291,PRJ_0176,Project_0176,Digital Transformation,Manufacturing,2019-09-15,2021-04-22,Analyst
EMP_11292,PRJ_0135,Project_0135,R&D,Telecom,2023-09-11,2024-10-11,Senior Developer
EMP_11292,PRJ_0171,Project_0171,Internal,Logistics,2023-09-11,2024-12-31,Architect
EMP_11292,PRJ_0029,Project_0029,Managed Services,Logistics,2023-09-11,2023-11-30,Architect
EMP_11292,PRJ_0180,Project_0180,Product Development,Manufacturing,2023-09-11,2024-08-23,Developer
EMP_11293,PRJ_0076,Project_0076,Digital Transformation,BFSI,2020-06-29,2021-09-02,Senior Developer
EMP_11293,PRJ_0024,Project_0024,Product Development,BFSI,2020-11-01,2021-05-30,Manager
EMP_11293,PRJ_0108,Project_0108,Product Development,BFSI,2020-02-20,2021-09-02,Consultant
EMP_11294,PRJ_0168,Project_0168,Managed Services,Energy,2019-10-26,2022-01-13,QA Engineer
EMP_11294,PRJ_0079,Project_0079,Consulting,Logistics,2021-12-26,2022-11-21,DevOps
EMP_11294,PRJ_0122,Project_0122,R&D,Logistics,2019-10-26,2020-10-08,Consultant
EMP_11295,PRJ_0166,Project_0166,Internal,BFSI,2021-11-24,2023-09-26,Architect
EMP_11295,PRJ_0155,Project_0155,Product Development,Energy,2021-11-24,2024-06-24,Architect
EMP_11295,PRJ_0042,Project_0042,Internal,Telecom,2021-11-24,2024-02-05,Tech Lead
EMP_11295,PRJ_0046,Project_0046,R&D,BFSI,2021-11-24,2022-04-10,Senior Developer
EMP_11296,PRJ_0149,Project_0149,R&D,Healthcare,2022-07-19,2024-07-25,Consultant
EMP_11296,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2022-08-30,2023-09-24,Architect
EMP_11296,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-07-19,2023-10-12,DevOps
EMP_11296,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2024-12-31,Analyst
EMP_11297,PRJ_0133,Project_0133,Product Development,Manufacturing,2021-04-22,2022-01-03,QA Engineer
EMP_11297,PRJ_0002,Project_0002,Digital Transformation,BFSI,2021-04-22,2021-05-30,QA Engineer
EMP_11297,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2021-04-22,2022-11-22,QA Engineer
EMP_11298,PRJ_0182,Project_0182,Managed Services,BFSI,2022-12-16,2024-01-05,DevOps
EMP_11299,PRJ_0005,Project_0005,Managed Services,Manufacturing,2021-04-10,2022-05-25,Architect
EMP_11300,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2020-09-24,2022-06-13,Analyst
EMP_11301,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2023-07-02,QA Engineer
EMP_11302,PRJ_0190,Project_0190,Product Development,BFSI,2023-05-17,2023-10-09,DevOps
EMP_11302,PRJ_0042,Project_0042,Internal,Telecom,2023-05-17,2024-02-05,Analyst
EMP_11302,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-05-17,2024-04-26,Tech Lead
EMP_11302,PRJ_0031,Project_0031,Internal,Manufacturing,2023-05-17,2023-07-28,DevOps
EMP_11303,PRJ_0169,Project_0169,Internal,BFSI,2020-08-06,2022-03-17,Consultant
EMP_11303,PRJ_0107,Project_0107,Product Development,BFSI,2021-05-23,2022-03-19,Tech Lead
EMP_11303,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2020-10-03,2022-11-22,QA Engineer
EMP_11304,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2022-03-06,2023-09-07,Analyst
EMP_11305,PRJ_0103,Project_0103,Internal,BFSI,2023-07-20,2024-08-08,Architect
