employee_id,gender,age,location,department,role,level,joining_date,college_tier,manager_id,status
232104,Male,33,Mumbai,HR,HR Specialist,L2,2023-09-11,Tier-2,MGR0773,Active
232105,Male,29,Pune,Support,Senior Support Analyst,L2,2022-11-19,Tier-2,MGR0398,Active
232106,Female,31,Bengaluru,Finance,Finance Analyst,L2,2025-01-19,Tier-3,MGR0551,Active
232107,Male,31,Mumbai,Cloud,Cloud Engineer,L2,2023-03-07,Tier-3,MGR1473,Active
232108,Male,44,Bengaluru,HR,HR Director,L5,2025-01-10,Tier-3,MGR0798,Active
232109,Male,38,Hyderabad,Data Science,Senior Data Scientist,L3,2021-03-16,Tier-2,MGR0542,Exited
232110,Female,29,Mumbai,Support,Senior Support Analyst,L2,2023-09-21,Tier-2,MGR0009,Active
232111,Female,24,Chennai,Data Science,Associate Data Scientist,L1,2023-09-10,Tier-2,MGR0542,Active
232112,Female,34,Noida,Support,Senior Support Analyst,L2,2019-09-09,Tier-2,MGR0509,Active
232113,Male,27,Mumbai,Cyber Security,Security Analyst,L1,2022-02-27,Tier-3,MGR0617,Active
232114,Male,34,Mumbai,HR,HR Specialist,L2,2021-08-05,Tier-2,MGR0799,Active
232115,Female,40,Bengaluru,Support,Support Manager,L4,2024-05-23,Tier-2,MGR0461,Active
232116,Male,30,Pune,Marketing,Marketing Specialist,L2,2018-05-06,Tier-3,MGR1486,Active
232117,Male,37,Hyderabad,Sales,Senior Account Executive,L3,2022-04-10,Tier-2,MGR0125,Exited
232118,Female,48,Noida,Finance,Finance Manager,L5,2021-06-16,Tier-1,MGR0496,Active
232119,Male,36,Bengaluru,Cyber Security,Senior Security Engineer,L3,2024-04-11,Tier-2,MGR1333,Active
232120,Female,43,Hyderabad,Cloud,Cloud Lead,L4,2023-08-25,Tier-1,MGR1472,Active
232121,Male,45,Chennai,Sales,Sales Director,L4,2020-09-12,Tier-3,MGR0118,Active
232122,Male,43,Mumbai,HR,HR Manager,L4,2023-02-16,Tier-3,MGR0767,Active
232123,Male,34,Chennai,HR,HR Specialist,L2,2021-08-09,Tier-2,MGR0663,Active
232124,Male,34,Bengaluru,Cloud,Senior Cloud Engineer,L3,2023-11-06,Tier-3,MGR1410,Active
232125,Male,39,Chennai,Support,Support Lead,L3,2022-11-08,Tier-3,MGR0394,Exited
232126,Female,41,Bengaluru,Support,Support Manager,L4,2023-07-01,Tier-3,MGR1019,Active
232127,Female,46,Hyderabad,Engineering,Engineering Manager,L5,2021-12-14,Tier-3,MGR0319,Active
232128,Male,40,Pune,Sales,Senior Account Executive,L3,2021-04-04,Tier-2,MGR1433,Active
232129,Female,42,Chennai,Sales,Sales Director,L4,2021-07-17,Tier-2,MGR1465,Active
232130,Non-binary,44,Hyderabad,Marketing,Marketing Manager,L4,2022-04-01,Tier-2,MGR0184,Active
232131,Male,50,Chennai,Cloud,Cloud Architect,L5,2019-03-14,Tier-3,MGR0583,Exited
232132,Female,49,Bengaluru,Finance,Finance Manager,L5,2021-02-13,Tier-3,MGR0519,Active
232133,Female,33,Chennai,Marketing,Marketing Specialist,L2,2021-07-02,Tier-3,MGR0915,Active
232134,Female,30,Hyderabad,Engineering,Software Engineer,L2,2020-04-12,Tier-3,MGR0787,Active
232135,Male,38,Hyderabad,Cloud,Senior Cloud Engineer,L3,2024-01-10,Tier-3,MGR1209,Active
232136,Female,48,Pune,Data Science,Data Science Manager,L5,2020-03-30,Tier-1,MGR0841,Active
232137,Male,37,Hyderabad,Support,Senior Support Analyst,L2,2019-04-12,Tier-3,MGR0506,Active
232138,Male,47,Noida,Sales,Sales Director,L4,2018-12-12,Tier-1,MGR0879,Active
232139,Female,38,Hyderabad,Support,Senior Support Analyst,L2,2018-01-08,Tier-1,MGR0791,Active
232140,Male,29,Mumbai,Sales,Account Executive,L2,2023-04-04,Tier-3,MGR0452,Active
232141,Male,44,Mumbai,Cyber Security,Security Manager,L5,2025-05-13,Tier-3,MGR0481,Active
232142,Male,34,Mumbai,Engineering,Software Engineer,L2,2018-09-25,Tier-1,MGR0677,Active
232143,Male,48,Mumbai,Data Science,Data Science Manager,L5,2021-10-19,Tier-3,MGR0462,Active
232144,Female,53,Pune,Cloud,Cloud Architect,L5,2018-05-06,Tier-3,MGR1051,Active
232145,Male,46,Chennai,Finance,Finance Manager,L5,2022-03-01,Tier-3,MGR0687,Exited
232146,Female,24,Hyderabad,Engineering,Associate Software Engineer,L1,2024-12-30,Tier-2,MGR0044,Active
232147,Male,25,Noida,HR,HR Associate,L1,2025-11-05,Tier-2,MGR0446,Active
232148,Female,51,Chennai,Sales,VP Sales,L5,2018-07-09,Tier-3,MGR0886,Active
232149,Female,26,Hyderabad,Sales,Account Executive,L2,2025-10-04,Tier-1,MGR0321,Exited
232150,Female,40,Noida,HR,HR Manager,L4,2023-04-06,Tier-2,MGR0747,Active
232151,Female,31,Mumbai,HR,HR Specialist,L2,2021-03-22,Tier-1,MGR0629,Active
232152,Female,29,Noida,Finance,Finance Associate,L1,2022-01-29,Tier-3,MGR0685,Active
232153,Female,39,Hyderabad,Finance,Senior Finance Analyst,L3,2023-01-16,Tier-3,MGR0358,Active
232154,Female,44,Noida,Finance,Finance Lead,L4,2018-09-29,Tier-3,MGR1163,Active
232155,Female,38,Bengaluru,Cloud,Senior Cloud Engineer,L3,2022-11-02,Tier-2,MGR0946,Active
232156,Male,52,Hyderabad,Cloud,Cloud Architect,L5,2018-12-03,Tier-3,MGR1055,Active
232157,Male,28,Mumbai,Marketing,Marketing Associate,L1,2022-05-03,Tier-2,MGR0258,Active
232158,Female,38,Chennai,Cloud,Senior Cloud Engineer,L3,2022-10-04,Tier-2,MGR0965,Active
232159,Male,31,Chennai,Support,Senior Support Analyst,L2,2024-12-16,Tier-3,MGR0195,Active
232160,Female,38,Hyderabad,Marketing,Marketing Manager,L4,2025-08-23,Tier-3,MGR1205,Active
232161,Male,49,Noida,Finance,Finance Manager,L5,2021-06-22,Tier-3,MGR0564,Active
232162,Male,47,Bengaluru,Cloud,Cloud Architect,L5,2022-03-13,Tier-1,MGR1051,Active
232163,Female,36,Noida,Cloud,Senior Cloud Engineer,L3,2021-11-20,Tier-2,MGR1329,Active
232164,Female,39,Chennai,Data Science,Senior Data Scientist,L3,2018-09-14,Tier-2,MGR0684,Active
232165,Female,34,Chennai,HR,HR Specialist,L2,2023-02-22,Tier-1,MGR0353,Active
232166,Female,29,Pune,Engineering,Software Engineer,L2,2023-01-17,Tier-1,MGR0650,Active
232167,Female,37,Pune,Engineering,Senior Software Engineer,L3,2020-08-04,Tier-3,MGR0782,Exited
232168,Female,47,Mumbai,HR,HR Director,L5,2024-07-09,Tier-3,MGR0768,Active
232169,Male,34,Chennai,Marketing,Senior Marketing Specialist,L3,2025-03-20,Tier-2,MGR0494,Active
232170,Male,38,Pune,Data Science,Senior Data Scientist,L3,2020-08-11,Tier-3,MGR0838,Exited
232171,Female,34,Pune,Engineering,Software Engineer,L2,2021-09-28,Tier-3,MGR0245,Active
232172,Female,38,Bengaluru,Marketing,Senior Marketing Specialist,L3,2023-06-05,Tier-1,MGR0802,Active
232173,Female,47,Chennai,Finance,Finance Manager,L5,2023-10-09,Tier-1,MGR0564,Active
232174,Female,34,Mumbai,Finance,Finance Analyst,L2,2021-05-21,Tier-3,MGR0578,Active
232175,Female,39,Mumbai,Cloud,Senior Cloud Engineer,L3,2019-09-15,Tier-2,MGR0574,Active
232176,Male,26,Pune,Cloud,Cloud Associate,L1,2024-07-18,Tier-2,MGR0557,Exited
232177,Male,31,Chennai,Sales,Account Executive,L2,2021-03-23,Tier-3,MGR1466,Active
232178,Male,35,Mumbai,Data Science,Senior Data Scientist,L3,2022-11-14,Tier-3,MGR0732,Active
232179,Male,45,Hyderabad,Marketing,Marketing Manager,L4,2020-11-07,Tier-1,MGR1486,Active
232180,Male,43,Bengaluru,Support,Support Director,L5,2025-01-12,Tier-2,MGR0860,Active
232181,Male,33,Noida,Data Science,Data Scientist,L2,2024-01-16,Tier-2,MGR0964,Active
232182,Male,49,Noida,Engineering,Engineering Manager,L5,2022-04-16,Tier-3,MGR1243,Active
232183,Female,48,Pune,Sales,VP Sales,L5,2023-04-05,Tier-2,MGR0007,Active
232184,Male,33,Mumbai,Engineering,Software Engineer,L2,2018-07-22,Tier-3,MGR0691,Exited
232185,Female,50,Mumbai,Sales,VP Sales,L5,2018-02-19,Tier-2,MGR0890,Active
232186,Male,44,Noida,HR,Senior HR Specialist,L3,2018-03-11,Tier-3,MGR1255,Exited
232187,Male,40,Mumbai,Finance,Finance Lead,L4,2023-12-29,Tier-3,MGR0644,Active
232188,Female,28,Bengaluru,Cyber Security,Security Engineer,L2,2025-09-26,Tier-3,MGR0708,Active
232189,Male,35,Noida,Finance,Senior Finance Analyst,L3,2025-02-17,Tier-3,MGR0493,Exited
232190,Female,35,Pune,Sales,Account Executive,L2,2018-10-19,Tier-2,MGR0892,Active
232191,Female,33,Noida,Finance,Senior Finance Analyst,L3,2025-12-10,Tier-3,MGR0439,Active
232192,Male,26,Hyderabad,Finance,Senior Finance Analyst,L3,2021-02-20,Tier-2,MGR0644,Exited
232193,Male,48,Bengaluru,Finance,Finance Lead,L4,2019-07-05,Tier-3,MGR1056,Active
232194,Male,22,Hyderabad,Sales,Sales Associate,L1,2024-09-23,Tier-2,MGR0593,Active
232195,Male,45,Bengaluru,Support,Support Director,L5,2024-09-02,Tier-2,MGR0090,Active
232196,Female,43,Hyderabad,HR,HR Manager,L4,2022-10-13,Tier-3,MGR0944,Active
232197,Female,42,Mumbai,HR,Senior HR Specialist,L3,2020-05-26,Tier-2,MGR0203,Active
232198,Female,35,Chennai,Data Science,Data Scientist,L2,2018-04-02,Tier-3,MGR0689,Active
232199,Male,43,Bengaluru,Finance,Senior Finance Analyst,L3,2018-08-01,Tier-3,MGR1176,Active
232200,Male,33,Mumbai,Cyber Security,Senior Security Engineer,L3,2021-05-27,Tier-1,MGR0068,Active
232201,Female,29,Noida,HR,HR Associate,L1,2019-04-25,Tier-3,MGR0322,Active
232202,Female,40,Mumbai,Engineering,Senior Software Engineer,L3,2021-12-12,Tier-3,MGR1312,Active
232203,Male,31,Hyderabad,Cloud,Cloud Associate,L1,2018-10-25,Tier-3,MGR1064,Active
232204,Male,47,Noida,Marketing,Marketing Director,L5,2022-07-06,Tier-3,MGR0297,Exited
232205,Female,31,Bengaluru,Finance,Finance Analyst,L2,2021-11-20,Tier-2,MGR0645,Active
232206,Male,36,Pune,Sales,Senior Account Executive,L3,2023-10-18,Tier-3,MGR0011,Active
232207,Non-binary,31,Hyderabad,Support,Senior Support Analyst,L2,2024-04-23,Tier-3,MGR0130,Active
232208,Male,31,Noida,Marketing,Marketing Specialist,L2,2022-10-15,Tier-3,MGR0328,Exited
232209,Female,42,Pune,Cyber Security,Security Lead,L4,2025-06-26,Tier-3,MGR0780,Active
232210,Female,41,Hyderabad,Engineering,Lead Engineer,L4,2025-10-25,Tier-3,MGR0828,Active
232211,Female,37,Pune,Sales,Senior Account Executive,L3,2025-02-25,Tier-3,MGR0743,Active
232212,Female,44,Bengaluru,Cloud,Senior Cloud Engineer,L3,2018-05-20,Tier-3,MGR1075,Active
232213,Male,33,Pune,Cyber Security,Security Engineer,L2,2021-03-04,Tier-3,MGR0058,Active
232214,Male,44,Noida,Cyber Security,Security Lead,L4,2018-09-18,Tier-2,MGR1333,Active
232215,Female,30,Hyderabad,Cloud,Cloud Associate,L1,2020-06-24,Tier-3,MGR0160,Active
232216,Male,30,Pune,HR,HR Specialist,L2,2024-08-05,Tier-3,MGR0033,Active
232217,Female,38,Chennai,Cloud,Senior Cloud Engineer,L3,2019-07-26,Tier-2,MGR0567,Active
232218,Male,27,Bengaluru,Support,Senior Support Analyst,L2,2022-10-21,Tier-2,MGR0375,Active
232219,Male,26,Bengaluru,Support,Support Analyst,L1,2024-12-09,Tier-3,MGR0148,Active
232220,Female,48,Mumbai,Sales,VP Sales,L5,2020-05-10,Tier-3,MGR0125,Active
232221,Male,36,Pune,Cyber Security,Senior Security Engineer,L3,2020-04-24,Tier-1,MGR0073,Active
232222,Male,40,Hyderabad,Sales,Senior Account Executive,L3,2020-04-01,Tier-2,MGR0131,Active
232223,Female,44,Bengaluru,Engineering,Engineering Manager,L5,2024-04-08,Tier-3,MGR0129,Active
232224,Male,48,Chennai,Support,Support Director,L5,2021-08-04,Tier-2,MGR0281,Active
232225,Female,40,Mumbai,Sales,Senior Account Executive,L3,2019-08-12,Tier-1,MGR0814,Exited
232226,Female,34,Mumbai,Support,Senior Support Analyst,L2,2019-11-06,Tier-2,MGR0490,Active
232227,Female,31,Pune,Engineering,Software Engineer,L2,2024-08-20,Tier-2,MGR0303,Active
232228,Male,46,Noida,Support,Support Manager,L4,2020-01-12,Tier-3,MGR0090,Active
232229,Male,35,Chennai,Support,Support Lead,L3,2023-06-20,Tier-2,MGR0973,Active
232230,Male,41,Mumbai,Finance,Finance Lead,L4,2023-05-13,Tier-3,MGR0874,Active
232231,Male,49,Pune,Support,Support Manager,L4,2018-05-19,Tier-1,MGR0807,Active
232232,Male,32,Hyderabad,Cyber Security,Security Analyst,L1,2018-06-05,Tier-2,MGR1349,Active
232233,Male,42,Mumbai,Engineering,Lead Engineer,L4,2022-06-11,Tier-1,MGR1025,Active
232234,Female,36,Noida,Support,Support Lead,L3,2023-08-11,Tier-1,MGR0918,Exited
232235,Male,43,Pune,Sales,Sales Director,L4,2022-09-03,Tier-1,MGR0135,Active
232236,Female,27,Bengaluru,Cloud,Cloud Engineer,L2,2025-01-16,Tier-2,MGR0497,Active
232237,Male,33,Noida,Cyber Security,Security Engineer,L2,2020-04-10,Tier-3,MGR0119,Active
232238,Male,42,Mumbai,Data Science,Senior Data Scientist,L3,2020-04-11,Tier-3,MGR0826,Active
232239,Male,24,Hyderabad,Finance,Finance Associate,L1,2022-10-07,Tier-3,MGR0683,Active
232240,Male,42,Hyderabad,Data Science,Lead Data Scientist,L4,2023-09-27,Tier-1,MGR0397,Exited
232241,Female,32,Mumbai,Support,Senior Support Analyst,L2,2021-04-15,Tier-3,MGR0305,Active
232242,Male,32,Pune,Data Science,Data Scientist,L2,2022-10-28,Tier-3,MGR0684,Exited
232243,Male,27,Chennai,Cloud,Cloud Engineer,L2,2025-04-23,Tier-2,MGR0368,Active
232244,Female,46,Mumbai,Sales,VP Sales,L5,2023-07-24,Tier-1,MGR0268,Active
232245,Female,47,Bengaluru,Support,Support Director,L5,2023-09-22,Tier-2,MGR0896,Active
232246,Male,38,Hyderabad,Finance,Senior Finance Analyst,L3,2024-02-23,Tier-1,MGR1281,Active
232247,Male,40,Hyderabad,Finance,Finance Lead,L4,2025-06-11,Tier-2,MGR0363,Active
232248,Male,29,Bengaluru,Engineering,Associate Software Engineer,L1,2020-03-20,Tier-2,MGR0761,Active
232249,Male,36,Chennai,Cyber Security,Security Engineer,L2,2018-02-25,Tier-2,MGR1350,Active
232250,Male,30,Noida,Marketing,Marketing Associate,L1,2021-06-06,Tier-3,MGR1103,Active
232251,Male,46,Chennai,Engineering,Lead Engineer,L4,2021-06-10,Tier-2,MGR1318,Exited
232252,Male,39,Bengaluru,Sales,Senior Account Executive,L3,2021-06-05,Tier-1,MGR1096,Active
232253,Female,27,Noida,Sales,Sales Associate,L1,2020-09-09,Tier-2,MGR0135,Active
232254,Male,51,Chennai,HR,HR Director,L5,2018-04-11,Tier-2,MGR1259,Active
232255,Male,33,Noida,Support,Senior Support Analyst,L2,2018-06-30,Tier-3,MGR0818,Active
232256,Female,41,Bengaluru,Finance,Senior Finance Analyst,L3,2018-02-11,Tier-3,MGR1182,Active
232257,Female,28,Bengaluru,HR,HR Associate,L1,2022-11-03,Tier-2,MGR0937,Active
232258,Female,35,Noida,Sales,Account Executive,L2,2019-10-25,Tier-3,MGR0808,Exited
232259,Female,37,Mumbai,Cyber Security,Senior Security Engineer,L3,2021-12-26,Tier-1,MGR0056,Active
232260,Male,27,Bengaluru,Cyber Security,Security Analyst,L1,2023-07-01,Tier-3,MGR1355,Exited
232261,Male,41,Mumbai,Marketing,Marketing Manager,L4,2024-10-24,Tier-3,MGR1003,Active
232262,Female,36,Bengaluru,Finance,Senior Finance Analyst,L3,2023-06-23,Tier-2,MGR0182,Active
232263,Male,52,Chennai,HR,HR Director,L5,2019-05-29,Tier-3,MGR0295,Active
232264,Male,50,Hyderabad,Engineering,Engineering Manager,L5,2021-05-18,Tier-1,MGR1374,Active
232265,Female,48,Hyderabad,Support,Support Director,L5,2023-05-05,Tier-1,MGR0881,Active
232266,Male,25,Chennai,Engineering,Associate Software Engineer,L1,2022-11-20,Tier-1,MGR1154,Active
232267,Female,39,Noida,Engineering,Lead Engineer,L4,2024-09-11,Tier-3,MGR0413,Active
232268,Female,27,Chennai,Cloud,Cloud Engineer,L2,2025-01-02,Tier-3,MGR0235,Active
232269,Female,35,Chennai,Cloud,Cloud Engineer,L2,2021-07-18,Tier-3,MGR1346,Active
232270,Female,28,Noida,Cloud,Cloud Engineer,L2,2023-10-27,Tier-3,MGR1361,Active
232271,Female,35,Noida,Marketing,Marketing Specialist,L2,2020-02-09,Tier-2,MGR1493,Exited
232272,Male,38,Mumbai,Marketing,Senior Marketing Specialist,L3,2019-05-15,Tier-3,MGR0133,Active
232273,Male,31,Chennai,Engineering,Senior Software Engineer,L3,2021-03-03,Tier-2,MGR1381,Active
232274,Male,48,Chennai,Finance,Finance Manager,L5,2019-08-06,Tier-2,MGR1037,Active
232275,Female,25,Pune,Sales,Sales Associate,L1,2023-03-24,Tier-2,MGR0349,Active
232276,Male,37,Chennai,Marketing,Senior Marketing Specialist,L3,2022-08-11,Tier-2,MGR0348,Exited
232277,Male,32,Hyderabad,Engineering,Software Engineer,L2,2024-06-14,Tier-3,MGR0035,Active
232278,Male,49,Chennai,HR,HR Director,L5,2020-05-08,Tier-3,MGR0224,Active
232279,Male,40,Bengaluru,Finance,Senior Finance Analyst,L3,2020-09-25,Tier-3,MGR0577,Active
232280,Male,28,Chennai,Sales,Sales Associate,L1,2020-10-26,Tier-2,MGR0145,Exited
232281,Female,24,Hyderabad,Sales,Sales Associate,L1,2025-09-07,Tier-2,MGR1130,Active
232282,Male,29,Chennai,Engineering,Associate Software Engineer,L1,2022-04-17,Tier-3,MGR1045,Active
232283,Male,24,Mumbai,Data Science,Associate Data Scientist,L1,2023-06-10,Tier-3,MGR1404,Active
232284,Male,44,Pune,Cyber Security,Security Lead,L4,2022-04-11,Tier-2,MGR0434,Active
232285,Female,45,Mumbai,Cloud,Cloud Lead,L4,2018-02-28,Tier-1,MGR1081,Active
232286,Male,39,Hyderabad,Support,Support Lead,L3,2021-07-07,Tier-3,MGR0461,Active
232287,Male,51,Bengaluru,Sales,VP Sales,L5,2019-06-11,Tier-3,MGR0783,Active
232288,Female,51,Mumbai,Cloud,Cloud Architect,L5,2019-10-13,Tier-3,MGR0566,Active
232289,Male,47,Pune,Marketing,Marketing Director,L5,2023-08-03,Tier-2,MGR0587,Active
232290,Female,38,Chennai,Engineering,Senior Software Engineer,L3,2019-08-22,Tier-2,MGR0824,Active
232291,Non-binary,44,Pune,Data Science,Lead Data Scientist,L4,2019-11-26,Tier-1,MGR1487,Active
232292,Female,39,Chennai,Cloud,Cloud Lead,L4,2024-03-04,Tier-3,MGR1398,Active
232293,Male,39,Pune,Finance,Finance Lead,L4,2022-01-24,Tier-3,MGR0678,Active
232294,Male,36,Chennai,Engineering,Software Engineer,L2,2020-04-02,Tier-3,MGR0759,Exited
232295,Male,44,Pune,Data Science,Lead Data Scientist,L4,2019-06-05,Tier-1,MGR1492,Active
232296,Male,51,Mumbai,Finance,Finance Manager,L5,2019-05-09,Tier-3,MGR1022,Active
232297,Male,48,Bengaluru,Support,Support Director,L5,2021-02-25,Tier-3,MGR0468,Active
232298,Male,28,Mumbai,Data Science,Associate Data Scientist,L1,2023-04-11,Tier-3,MGR0181,Active
232299,Female,36,Hyderabad,Cloud,Cloud Engineer,L2,2018-01-31,Tier-2,MGR1087,Active
232300,Male,42,Mumbai,Cyber Security,Security Lead,L4,2024-02-19,Tier-3,MGR0173,Active
232301,Male,31,Mumbai,Data Science,Associate Data Scientist,L1,2019-11-13,Tier-3,MGR0960,Active
232302,Male,45,Noida,HR,HR Manager,L4,2022-03-28,Tier-2,MGR0929,Active
232303,Male,50,Chennai,Marketing,Marketing Director,L5,2018-07-18,Tier-1,MGR1462,Active
232304,Male,38,Noida,Marketing,Marketing Specialist,L2,2018-09-13,Tier-2,MGR1449,Exited
232305,Male,39,Noida,Cyber Security,Senior Security Engineer,L3,2022-06-02,Tier-3,MGR0380,Active
232306,Female,43,Chennai,Engineering,Lead Engineer,L4,2023-07-11,Tier-1,MGR1038,Active
232307,Male,36,Bengaluru,Sales,Account Executive,L2,2018-05-26,Tier-3,MGR0893,Active
232308,Female,33,Chennai,Engineering,Software Engineer,L2,2020-10-22,Tier-3,MGR0738,Active
232309,Female,47,Hyderabad,Marketing,Marketing Director,L5,2021-12-18,Tier-3,MGR1070,Active
232310,Male,31,Bengaluru,Cloud,Cloud Engineer,L2,2022-06-25,Tier-3,MGR1087,Active
232311,Male,32,Noida,Support,Senior Support Analyst,L2,2022-04-09,Tier-3,MGR0311,Active
232312,Male,35,Bengaluru,HR,Senior HR Specialist,L3,2024-12-27,Tier-3,MGR1310,Active
232313,Female,44,Noida,Support,Support Manager,L4,2019-05-06,Tier-3,MGR0479,Active
232314,Male,32,Mumbai,Sales,Account Executive,L2,2023-04-06,Tier-1,MGR0355,Active
232315,Female,48,Chennai,Cloud,Cloud Lead,L4,2018-11-22,Tier-1,MGR1100,Active
232316,Male,44,Mumbai,Engineering,Lead Engineer,L4,2021-08-11,Tier-3,MGR1454,Active
232317,Female,46,Mumbai,Marketing,Marketing Manager,L4,2019-03-02,Tier-2,MGR0143,Exited
232318,Male,32,Chennai,Sales,Account Executive,L2,2021-07-19,Tier-3,MGR1074,Active
232319,Male,46,Pune,HR,HR Manager,L4,2018-05-05,Tier-1,MGR1264,Active
232320,Female,43,Bengaluru,Data Science,Lead Data Scientist,L4,2024-02-22,Tier-3,MGR0732,Active
232321,Male,45,Noida,Marketing,Marketing Director,L5,2023-03-21,Tier-2,MGR0702,Active
232322,Female,43,Noida,Finance,Finance Lead,L4,2022-03-30,Tier-3,MGR0659,Active
232323,Female,45,Chennai,Cloud,Cloud Lead,L4,2019-07-05,Tier-3,MGR0562,Exited
232324,Female,44,Pune,HR,HR Director,L5,2023-11-20,Tier-2,MGR0546,Active
232325,Male,36,Chennai,Cyber Security,Security Engineer,L2,2018-12-14,Tier-2,MGR1355,Active
232326,Female,34,Bengaluru,Finance,Senior Finance Analyst,L3,2024-09-06,Tier-2,MGR0794,Active
232327,Male,37,Mumbai,Cloud,Senior Cloud Engineer,L3,2023-06-10,Tier-2,MGR1346,Active
232328,Male,49,Bengaluru,Cyber Security,Security Manager,L5,2020-01-26,Tier-2,MGR0132,Active
232329,Male,52,Noida,Sales,VP Sales,L5,2019-07-01,Tier-3,MGR0781,Active
232330,Female,40,Pune,Engineering,Senior Software Engineer,L3,2019-01-21,Tier-3,MGR0849,Active
232331,Female,34,Hyderabad,Support,Support Lead,L3,2025-07-19,Tier-1,MGR0733,Active
232332,Male,45,Mumbai,Marketing,Marketing Manager,L4,2020-06-05,Tier-3,MGR1497,Active
232333,Female,27,Mumbai,HR,HR Specialist,L2,2025-04-20,Tier-3,MGR0214,Active
232334,Male,44,Mumbai,Cyber Security,Security Manager,L5,2024-11-23,Tier-2,MGR1350,Active
232335,Male,32,Noida,Engineering,Software Engineer,L2,2022-07-23,Tier-3,MGR0986,Exited
232336,Male,25,Mumbai,Finance,Finance Associate,L1,2024-01-19,Tier-2,MGR1068,Active
232337,Female,31,Hyderabad,HR,HR Specialist,L2,2024-02-06,Tier-3,MGR1127,Active
232338,Male,50,Noida,Marketing,Marketing Director,L5,2019-10-05,Tier-2,MGR0159,Active
232339,Male,47,Mumbai,Sales,VP Sales,L5,2023-05-21,Tier-2,MGR0031,Active
232340,Male,45,Noida,Cyber Security,Security Manager,L5,2023-04-22,Tier-2,MGR1378,Exited
232341,Male,35,Noida,Cloud,Senior Cloud Engineer,L3,2023-09-14,Tier-2,MGR1329,Active
232342,Female,37,Chennai,Sales,Account Executive,L2,2018-03-25,Tier-3,MGR0916,Active
232343,Male,43,Pune,Support,Support Manager,L4,2019-11-08,Tier-1,MGR0473,Active
232344,Male,36,Noida,Data Science,Senior Data Scientist,L3,2022-04-07,Tier-3,MGR0541,Active
232345,Female,43,Hyderabad,HR,HR Manager,L4,2019-07-23,Tier-2,MGR0291,Active
232346,Male,26,Bengaluru,Sales,Sales Associate,L1,2020-07-13,Tier-3,MGR0150,Exited
232347,Female,31,Chennai,Sales,Account Executive,L2,2020-07-16,Tier-3,MGR0152,Exited
232348,Male,45,Mumbai,Marketing,Marketing Director,L5,2023-06-11,Tier-3,MGR0758,Exited
232349,Male,37,Hyderabad,Finance,Senior Finance Analyst,L3,2023-02-13,Tier-3,MGR0194,Active
232350,Male,47,Pune,Marketing,Marketing Director,L5,2021-04-25,Tier-1,MGR0092,Active
232351,Male,41,Chennai,HR,HR Manager,L4,2024-12-26,Tier-3,MGR0773,Active
232352,Male,47,Pune,Data Science,Data Science Manager,L5,2023-02-21,Tier-2,MGR0196,Active
232353,Female,26,Mumbai,HR,HR Associate,L1,2024-04-13,Tier-3,MGR0063,Active
232354,Female,28,Chennai,Cyber Security,Security Engineer,L2,2024-07-13,Tier-1,MGR1355,Active
232355,Female,35,Bengaluru,Finance,Finance Analyst,L2,2019-07-09,Tier-2,MGR1020,Exited
232356,Male,27,Pune,Cloud,Cloud Associate,L1,2020-09-23,Tier-3,MGR0169,Active
232357,Male,41,Hyderabad,Support,Support Manager,L4,2022-04-15,Tier-2,MGR0301,Exited
232358,Female,30,Chennai,HR,HR Associate,L1,2019-12-21,Tier-3,MGR0276,Active
232359,Male,33,Chennai,Cyber Security,Senior Security Engineer,L3,2019-05-12,Tier-3,MGR0017,Active
232360,Female,34,Bengaluru,Finance,Senior Finance Analyst,L3,2023-09-08,Tier-2,MGR0894,Active
232361,Female,52,Noida,Cyber Security,Security Manager,L5,2019-03-14,Tier-2,MGR0010,Active
232362,Female,40,Bengaluru,Engineering,Senior Software Engineer,L3,2021-12-01,Tier-3,MGR1496,Active
232363,Male,39,Bengaluru,Cloud,Senior Cloud Engineer,L3,2023-03-31,Tier-3,MGR1306,Active
232364,Female,47,Pune,Sales,VP Sales,L5,2020-08-13,Tier-2,MGR0153,Active
232365,Female,35,Chennai,Sales,Senior Account Executive,L3,2024-09-18,Tier-2,MGR0815,Active
232366,Female,37,Hyderabad,Finance,Finance Analyst,L2,2018-07-19,Tier-3,MGR1183,Active
232367,Male,42,Hyderabad,Sales,Sales Director,L4,2023-07-01,Tier-2,MGR1074,Active
232368,Male,51,Hyderabad,Data Science,Data Science Manager,L5,2019-05-14,Tier-3,MGR0917,Active
232369,Male,25,Mumbai,Engineering,Associate Software Engineer,L1,2024-11-13,Tier-3,MGR0561,Active
232370,Male,47,Chennai,HR,HR Manager,L4,2018-03-16,Tier-2,MGR1289,Active
232371,Male,31,Noida,Cyber Security,Security Engineer,L2,2020-02-26,Tier-2,MGR0134,Active
232372,Female,45,Noida,Engineering,Engineering Manager,L5,2023-01-17,Tier-3,MGR0697,Active
232373,Female,36,Noida,Finance,Finance Analyst,L2,2020-01-02,Tier-3,MGR0556,Active
232374,Male,35,Noida,Data Science,Senior Data Scientist,L3,2022-08-20,Tier-3,MGR0417,Active
232375,Female,32,Noida,HR,Senior HR Specialist,L3,2020-02-03,Tier-2,MGR0229,Active
232376,Male,39,Hyderabad,Cloud,Cloud Lead,L4,2024-07-04,Tier-3,MGR0933,Active
